onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
288.961	8.5	296.126	0.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	66,89,71,82,77	7.165	brief	Q17	s556	False
299.325	8.5	304.429	0.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	66,89,71,82,77	5.104	brief	Q13	s556	False
309.01	8.5	312.346	1.0	survey_medley	forward	Setbacks don't discourage me.	66,89,71,82,77	3.336	grit	Q02	s556	False
319.168	8.5	322.344	0.5	survey_medley	forward	I am a hard worker.	66,89,71,82,77	3.176	grit	Q04	s556	False
328.375	8.5	330.963	0.5	survey_medley	forward	I finish whatever I begin.	66,89,71,82,77	2.588	grit	Q07	s556	False
339.555	8.5	342.299	1.0	survey_medley	reverse	I am lazy.	66,89,71,82,77	2.744	brief	Q11	s556	False
348.83	8.5	350.749	0.0	survey_medley	reverse	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66,89	1.919	impulsive_venture	Q38	s556	False
358.447	8.5	362.799	1.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	66,89,71,82,77	4.352	future_time	Q28	s556	False
367.518	8.5	374.9	0.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	7.382	grit	Q03	s556	False
376.523	8.5	378.893	1.0	survey_medley	forward	Many opportunities await me in the future.	66,89,71,82,77	2.37	future_time	Q22	s556	False
