onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
249.638	8.5	254.081	0.75	survey_medley	reverse	I have the sense that time is running out.	66,89,71,82,77	4.443	future_time	Q29	s497	False
258.913	8.5	265.209	0.25	survey_medley	reverse	I often act without thinking through all the alternatives.	66,89,71,82,77	6.296	brief	Q21	s497	False
268.188	8.5	273.453	0.75	survey_medley	reverse	I have a hard time breaking bad habits.	66,89,71,82,77	5.265	brief	Q10	s497	False
277.53	8.5	286.318	0.3333333333333333	survey_medley	reverse	When I am really excited, I tend not to think of the consequences of my actions.	66,89,71,82	8.788	upps	Q36	s497	False
286.736	8.5	289.714	0.5	survey_medley	forward	Setbacks don't discourage me.	66,89,71,82,77	2.978	grit	Q02	s497	False
295.806	8.5	301.136	0.5	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	66,89,71,82,77	5.33	brief	Q13	s497	False
304.808	8.5	310.396	1.0	survey_medley	reverse	Others would say I make bad choices when I am extremely happy about something.	66,89,71,82	5.588	upps	Q33	s497	False
314.218	8.5	318.967	1.0	survey_medley	reverse	Do you sometimes like doing things that are a bit frightening?	66,89	4.749	impulsive_venture	Q39	s497	False
323.425	8.5	332.158	0.3333333333333333	survey_medley	reverse	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82	8.733	upps	Q34	s497	False
332.563	8.5	335.39	1.0	survey_medley	forward	I am diligent.	66,89,71,82,77	2.827	grit	Q08	s497	False
341.904	8.5	346.831	0.75	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	66,89,71,82,77	4.927	brief	Q20	s497	False
350.975	8.5	355.027	0.75	survey_medley	forward	I expect that I will set many new goals in the future.	66,89,71,82,77	4.052	future_time	Q23	s497	False
360.316	8.5	366.252	1.0	survey_medley	reverse	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66,89	5.936	impulsive_venture	Q38	s497	False
