onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_responses	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
232.427	8.5	234.972	5.0	survey_medley	reverse	66,89,71,82,77	I have trouble concentrating.	66,89,71,82,77	2.545	brief	Q18	s616	False
241.633	8.5	245.704	2.0	survey_medley	forward	66,89	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66,89,71,82,77	4.071	impulsive_venture	Q38	s616	False
251.114	8.5	254.465	5.0	survey_medley	forward	66,89,71,82,77	I expect that I will set many new goals in the future.	66,89,71,82,77	3.351	future_time	Q23	s616	False
261.072	8.5	263.949	1.0	survey_medley	forward	66,89,71,82,77	There are only limited possibilities in my future.	66,89,71,82,77	2.877	future_time	Q30	s616	False
272.933	8.5	277.997	5.0	survey_medley	reverse	66,89,71,82,77	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	5.064	grit	Q03	s616	False
282.142	8.5	284.187	5.0	survey_medley	forward	66,89,71,82,77	I could do anything I want in the future.	66,89,71,82,77	2.045	future_time	Q27	s616	False
293.661	8.5	297.399	1.0	survey_medley	forward	66,89,71,82	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82,77	3.738	upps	Q35	s616	False
302.666	8.5	305.234	5.0	survey_medley	forward	66,89,71,82,77	Most of my life lies ahead of me.	66,89,71,82,77	2.568	future_time	Q25	s616	False
311.806	8.5	313.419	5.0	survey_medley	reverse	66,89,71,82,77	I am lazy.	66,89,71,82,77	1.613	brief	Q11	s616	False
321.422	8.5	324.078	5.0	survey_medley	forward	66,89,71,82,77	I refuse things that are bad for me.	66,89,71,82,77	2.656	brief	Q14	s616	False
331.035	8.5	332.597	5.0	survey_medley	forward	66,89,71,82,77	Many opportunities await me in the future.	66,89,71,82,77	1.562	future_time	Q22	s616	False
341.332	8.5	345.086	3.0	survey_medley	reverse	66,89,71,82,77	I often set a goal but later choose to pursue a different one.	66,89,71,82,77	3.754	grit	Q05	s616	False
351.426	8.5	354.758	1.0	survey_medley	forward	66,89,71,82	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82,77	3.332	upps	Q34	s616	False
360.499	8.5	362.586	5.0	survey_medley	forward	66,89,71,82,77	My future seems infinite to me.	66,89,71,82,77	2.087	future_time	Q26	s616	False
370.659	8.5	374.228	1.0	survey_medley	forward	66,89,71,82	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66,89,71,82,77	3.569	upps	Q32	s616	False
380.549	8.5	383.418	3.0	survey_medley	reverse	66,89,71,82,77	I wish I had more self-discipline.	66,89,71,82,77	2.869	brief	Q15	s616	False
390.23	8.5	393.31	2.0	survey_medley	forward	66,89	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89,71,82,77	3.08	impulsive_venture	Q40	s616	False
