onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_responses	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
159.258	8.5	164.13	1.0	survey_medley	forward	66,89,71,82,77	As I get older, I begin to experience time as limited.	66,89,71,82,77	4.872	future_time	Q31	s645	False
168.872	8.5	173.043	1.0	survey_medley	forward	66,89,71,82	Others would say I make bad choices when I am extremely happy about something.	66,89,71,82,77	4.171	upps	Q33	s645	False
177.942	8.5	181.268	2.0	survey_medley	reverse	66,89,71,82,77	Pleasure and fun sometimes keep me from getting work done.	66,89,71,82,77	3.326	brief	Q17	s645	False
186.944	8.5	189.712	5.0	survey_medley	forward	66,89,71,82,77	I am diligent.	66,89,71,82,77	2.768	grit	Q08	s645	False
201.25	8.5	205.173	1.0	survey_medley	forward	66,89,71,82	I tend to act without thinking when I am really excited.	66,89,71,82,77	3.923	upps	Q37	s645	False
210.321	8.5	212.195	5.0	survey_medley	reverse	66,89,71,82,77	I say inappropriate things.	66,89,71,82,77	1.874	brief	Q12	s645	False
220.616	8.5	222.912	3.0	survey_medley	forward	66,89,71,82,77	My future is filled with possibilities.	66,89,71,82,77	2.296	future_time	Q24	s645	False
232.406	8.5	238.441	3.0	survey_medley	reverse	66,89,71,82,77	I have trouble concentrating.	66,89,71,82,77	6.035	brief	Q18	s645	False
241.612	8.5	244.999	2.0	survey_medley	forward	66,89	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66,89,71,82,77	3.387	impulsive_venture	Q38	s645	False
251.091	8.5	255.426	5.0	survey_medley	forward	66,89,71,82,77	I expect that I will set many new goals in the future.	66,89,71,82,77	4.335	future_time	Q23	s645	False
261.045	8.5	265.137	2.0	survey_medley	forward	66,89,71,82,77	There are only limited possibilities in my future.	66,89,71,82,77	4.092	future_time	Q30	s645	False
272.902	8.5	281.974	3.0	survey_medley	reverse	66,89,71,82,77	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	9.072	grit	Q03	s645	False
282.108	8.5	285.378	3.0	survey_medley	forward	66,89,71,82,77	I could do anything I want in the future.	66,89,71,82,77	3.27	future_time	Q27	s645	False
293.627	8.5	296.917	1.0	survey_medley	forward	66,89,71,82	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82,77	3.29	upps	Q35	s645	False
302.629	8.5	304.81	5.0	survey_medley	forward	66,89,71,82,77	Most of my life lies ahead of me.	66,89,71,82,77	2.181	future_time	Q25	s645	False
311.767	8.5	314.62	4.0	survey_medley	reverse	66,89,71,82,77	I am lazy.	66,89,71,82,77	2.853	brief	Q11	s645	False
321.382	8.5	324.047	5.0	survey_medley	forward	66,89,71,82,77	I refuse things that are bad for me.	66,89,71,82,77	2.665	brief	Q14	s645	False
330.996	8.5	334.641	5.0	survey_medley	forward	66,89,71,82,77	Many opportunities await me in the future.	66,89,71,82,77	3.645	future_time	Q22	s645	False
341.291	8.5	345.348	3.0	survey_medley	reverse	66,89,71,82,77	I often set a goal but later choose to pursue a different one.	66,89,71,82,77	4.057	grit	Q05	s645	False
351.381	8.5	355.243	1.0	survey_medley	forward	66,89,71,82	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82,77	3.862	upps	Q34	s645	False
360.452	8.5	363.567	2.0	survey_medley	forward	66,89,71,82,77	My future seems infinite to me.	66,89,71,82,77	3.115	future_time	Q26	s645	False
370.611	8.5	377.048	2.0	survey_medley	forward	66,89,71,82	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66,89,71,82,77	6.437	upps	Q32	s645	False
380.497	8.5	385.995	3.0	survey_medley	reverse	66,89,71,82,77	I wish I had more self-discipline.	66,89,71,82,77	5.498	brief	Q15	s645	False
390.181	8.5	393.888	2.0	survey_medley	forward	66,89	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89,71,82,77	3.707	impulsive_venture	Q40	s645	False
