onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
261.019	8.5	266.443	1.0	survey_medley	forward	There are only limited possibilities in my future.	66,89,71,82,77	5.424	future_time	Q30	s518	False
272.877	8.5	280.086	2.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	7.209	grit	Q03	s518	False
282.084	8.5	286.208	4.0	survey_medley	forward	I could do anything I want in the future.	66,89,71,82,77	4.124	future_time	Q27	s518	False
293.601	8.5	298.856	3.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82	5.255	upps	Q35	s518	False
302.602	8.5	305.465	5.0	survey_medley	forward	Most of my life lies ahead of me.	66,89,71,82,77	2.863	future_time	Q25	s518	False
311.74	8.5	315.479	3.0	survey_medley	reverse	I am lazy.	66,89,71,82,77	3.739	brief	Q11	s518	False
321.353	8.5	326.594	3.0	survey_medley	forward	I refuse things that are bad for me.	66,89,71,82,77	5.241	brief	Q14	s518	False
330.967	8.5	333.129	5.0	survey_medley	forward	Many opportunities await me in the future.	66,89,71,82,77	2.162	future_time	Q22	s518	False
341.261	8.5	347.5	4.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	66,89,71,82,77	6.239	grit	Q05	s518	False
351.35	8.5	357.567	2.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82	6.217	upps	Q34	s518	False
360.42	8.5	362.806	5.0	survey_medley	forward	My future seems infinite to me.	66,89,71,82,77	2.386	future_time	Q26	s518	False
370.578	8.5	379.014	4.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66,89,71,82	8.436	upps	Q32	s518	False
380.463	8.5	384.296	1.0	survey_medley	reverse	I wish I had more self-discipline.	66,89,71,82,77	3.833	brief	Q15	s518	False
390.145	8.5	394.035	2.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89	3.89	impulsive_venture	Q40	s518	False
