onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_responses	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
272.876	8.5	277.178	2.0	survey_medley	reverse	66,89,71,82,77	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	4.302	grit	Q03	s633	False
282.081	8.5	283.98	5.0	survey_medley	forward	66,89,71,82,77	I could do anything I want in the future.	66,89,71,82,77	1.899	future_time	Q27	s633	False
293.599	8.5	297.028	4.0	survey_medley	forward	66,89,71,82	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82,77	3.429	upps	Q35	s633	False
302.6	8.5	304.519	5.0	survey_medley	forward	66,89,71,82,77	Most of my life lies ahead of me.	66,89,71,82,77	1.919	future_time	Q25	s633	False
311.737	8.5	313.639	4.0	survey_medley	reverse	66,89,71,82,77	I am lazy.	66,89,71,82,77	1.902	brief	Q11	s633	False
321.35	8.5	323.831	4.0	survey_medley	forward	66,89,71,82,77	I refuse things that are bad for me.	66,89,71,82,77	2.481	brief	Q14	s633	False
330.964	8.5	332.275	5.0	survey_medley	forward	66,89,71,82,77	Many opportunities await me in the future.	66,89,71,82,77	1.311	future_time	Q22	s633	False
341.257	8.5	345.03	3.0	survey_medley	reverse	66,89,71,82,77	I often set a goal but later choose to pursue a different one.	66,89,71,82,77	3.773	grit	Q05	s633	False
351.346	8.5	355.557	1.0	survey_medley	forward	66,89,71,82	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82,77	4.211	upps	Q34	s633	False
360.416	8.5	362.174	5.0	survey_medley	forward	66,89,71,82,77	My future seems infinite to me.	66,89,71,82,77	1.758	future_time	Q26	s633	False
370.573	8.5	375.154	2.0	survey_medley	forward	66,89,71,82	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66,89,71,82,77	4.581	upps	Q32	s633	False
380.458	8.5	382.561	2.0	survey_medley	reverse	66,89,71,82,77	I wish I had more self-discipline.	66,89,71,82,77	2.103	brief	Q15	s633	False
390.14	8.5	392.603	1.0	survey_medley	forward	66,89	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89,71,82,77	2.463	impulsive_venture	Q40	s633	False
