onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
272.9	8.5	280.311	4.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	7.411	grit	Q03	s234	False
282.106	8.5	284.107	5.0	survey_medley	forward	I could do anything I want in the future.	66,89,71,82,77	2.001	future_time	Q27	s234	False
293.624	8.5	297.945	2.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82	4.321	upps	Q35	s234	False
302.626	8.5	304.84	5.0	survey_medley	forward	Most of my life lies ahead of me.	66,89,71,82,77	2.214	future_time	Q25	s234	False
311.764	8.5	313.164	5.0	survey_medley	reverse	I am lazy.	66,89,71,82,77	1.4	brief	Q11	s234	False
321.379	8.5	325.686	3.0	survey_medley	forward	I refuse things that are bad for me.	66,89,71,82,77	4.307	brief	Q14	s234	False
330.993	8.5	333.045	5.0	survey_medley	forward	Many opportunities await me in the future.	66,89,71,82,77	2.052	future_time	Q22	s234	False
341.288	8.5	345.364	2.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	66,89,71,82,77	4.076	grit	Q05	s234	False
351.378	8.5	355.885	1.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82	4.507	upps	Q34	s234	False
360.448	8.5	362.763	4.0	survey_medley	forward	My future seems infinite to me.	66,89,71,82,77	2.315	future_time	Q26	s234	False
370.606	8.5	375.678	1.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66,89,71,82	5.072	upps	Q32	s234	False
380.493	8.5	383.914	3.0	survey_medley	reverse	I wish I had more self-discipline.	66,89,71,82,77	3.421	brief	Q15	s234	False
390.175	8.5	394.104	2.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89	3.929	impulsive_venture	Q40	s234	False
