onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_responses	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
210.876	8.5	214.723	4.0	survey_medley	reverse	66,89,71,82,77	I say inappropriate things.	66,89,71,82,77	3.847	brief	Q12	s629	False
220.494	8.5	225.728	1.0	survey_medley	forward	66,89,71,82	When I am really excited, I tend not to think of the consequences of my actions.	66,89,71,82,77	5.234	upps	Q36	s629	False
229.704	8.5	235.086	5.0	survey_medley	forward	66,89,71,82,77	I expect that I will set many new goals in the future.	66,89,71,82,77	5.382	future_time	Q23	s629	False
239.254	8.5	241.056	5.0	survey_medley	forward	66,89,71,82,77	My future is filled with possibilities.	66,89,71,82,77	1.802	future_time	Q24	s629	False
248.735	8.5	254.085	4.0	survey_medley	forward	66,89,71,82,77	People would say that I have iron self-discipline.	66,89,71,82,77	5.35	brief	Q16	s629	False
257.945	8.5	264.603	2.0	survey_medley	forward	66,89	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89,71,82,77	6.658	impulsive_venture	Q40	s629	False
268.039	8.5	271.779	4.0	survey_medley	forward	66,89,71,82,77	I could do anything I want in the future.	66,89,71,82,77	3.74	future_time	Q27	s629	False
278.948	8.5	283.697	3.0	survey_medley	forward	66,89,71,82,77	There are only limited possibilities in my future.	66,89,71,82,77	4.749	future_time	Q30	s629	False
288.838	8.5	294.473	5.0	survey_medley	reverse	66,89,71,82,77	Sometimes I can't stop myself from doing something, even if I know it is wrong.	66,89,71,82,77	5.635	brief	Q20	s629	False
297.98	8.5	302.344	3.0	survey_medley	reverse	66,89,71,82,77	Pleasure and fun sometimes keep me from getting work done.	66,89,71,82,77	4.364	brief	Q17	s629	False
308.345	8.5	311.439	5.0	survey_medley	reverse	66,89,71,82,77	I do certain things that are bad for me, if they are fun.	66,89,71,82,77	3.094	brief	Q13	s629	False
318.03	8.5	323.045	5.0	survey_medley	forward	66,89,71,82,77	Setbacks don't discourage me.	66,89,71,82,77	5.015	grit	Q02	s629	False
328.192	8.5	330.322	5.0	survey_medley	forward	66,89,71,82,77	I am a hard worker.	66,89,71,82,77	2.13	grit	Q04	s629	False
337.403	8.5	340.135	5.0	survey_medley	forward	66,89,71,82,77	I finish whatever I begin.	66,89,71,82,77	2.732	grit	Q07	s629	False
348.585	8.5	350.859	4.0	survey_medley	reverse	66,89,71,82,77	I am lazy.	66,89,71,82,77	2.274	brief	Q11	s629	False
357.863	8.5	363.892	0.0	survey_medley	forward	66,89	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66,89,71,82,77	6.029	impulsive_venture	Q38	s629	True
367.48	8.5	371.59	5.0	survey_medley	forward	66,89,71,82,77	There is plenty of time left in my life to make new plans.	66,89,71,82,77	4.11	future_time	Q28	s629	False
376.554	8.5	380.959	3.0	survey_medley	reverse	66,89,71,82,77	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	4.405	grit	Q03	s629	False
385.558	8.5	388.266	5.0	survey_medley	forward	66,89,71,82,77	Many opportunities await me in the future.	66,89,71,82,77	2.708	future_time	Q22	s629	False
