onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
137.781	8.5	140.149	4.0	survey_medley	reverse	I am lazy.	66,89,71,82,77	2.368	brief	Q11	s172	False
147.258	8.5	151.083	4.0	survey_medley	forward	Setbacks don't discourage me.	66,89,71,82,77	3.825	grit	Q02	s172	False
156.465	8.5	159.654	2.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	66,89,71,82	3.189	upps	Q36	s172	False
166.556	8.5	170.862	2.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	66,89	4.306	impulsive_venture	Q39	s172	False
177.462	8.5	179.956	3.0	survey_medley	forward	I am good at resisting temptation.	66,89,71,82,77	2.494	brief	Q09	s172	False
187.349	8.5	190.056	5.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	66,89,71,82,77	2.707	brief	Q13	s172	False
196.488	8.5	199.445	4.0	survey_medley	forward	I am able to work effectively toward long-term goals.	66,89,71,82,77	2.957	brief	Q19	s172	False
206.85	8.5	210.428	3.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	66,89,71,82,77	3.578	brief	Q17	s172	False
216.532	8.5	221.064	1.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	66,89,71,82	4.532	upps	Q33	s172	False
226.69	8.5	229.534	1.0	survey_medley	forward	There are only limited possibilities in my future.	66,89,71,82,77	2.844	future_time	Q30	s172	False
235.897	8.5	238.914	4.0	survey_medley	forward	I finish whatever I begin.	66,89,71,82,77	3.017	grit	Q07	s172	False
247.075	8.5	249.646	3.0	survey_medley	forward	Most of my life lies ahead of me.	66,89,71,82,77	2.571	future_time	Q25	s172	False
256.349	8.5	259.937	3.0	survey_medley	forward	People would say that I have iron self-discipline.	66,89,71,82,77	3.588	brief	Q16	s172	False
265.963	8.5	269.823	5.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	66,89,71,82,77	3.86	brief	Q20	s172	False
275.034	8.5	280.183	1.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66,89	5.149	impulsive_venture	Q38	s172	False
284.037	8.5	288.033	4.0	survey_medley	forward	I expect that I will set many new goals in the future.	66,89,71,82,77	3.996	future_time	Q23	s172	False
298.343	8.5	301.639	3.0	survey_medley	reverse	I wish I had more self-discipline.	66,89,71,82,77	3.296	brief	Q15	s172	False
307.412	8.5	311.577	1.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82	4.165	upps	Q34	s172	False
317.707	8.5	321.361	2.0	survey_medley	forward	I tend to act without thinking when I am really excited.	66,89,71,82	3.654	upps	Q37	s172	False
329.497	8.5	331.672	5.0	survey_medley	forward	My future is filled with possibilities.	66,89,71,82,77	2.175	future_time	Q24	s172	False
338.703	8.5	342.564	3.0	survey_medley	forward	As I get older, I begin to experience time as limited.	66,89,71,82,77	3.861	future_time	Q31	s172	False
348.18	8.5	350.303	4.0	survey_medley	forward	I am diligent.	66,89,71,82,77	2.123	grit	Q08	s172	False
358.135	8.5	361.339	2.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82	3.204	upps	Q35	s172	False
369.993	8.5	374.2	4.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	4.207	grit	Q03	s172	False
379.199	8.5	382.918	1.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89	3.719	impulsive_venture	Q40	s172	False
390.717	8.5	393.978	1.0	survey_medley	forward	I have the sense that time is running out.	66,89,71,82,77	3.261	future_time	Q29	s172	False
