onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
186.946	8.5	188.74	1.0	survey_medley	forward	I am diligent.	66,89,71,82,77	1.794	grit	Q08	s524	False
201.252	8.5	205.092	1.0	survey_medley	reverse	I tend to act without thinking when I am really excited.	66,89,71,82	3.84	upps	Q37	s524	False
210.323	8.5	212.761	1.0	survey_medley	reverse	I say inappropriate things.	66,89,71,82,77	2.438	brief	Q12	s524	False
220.617	8.5	222.867	1.0	survey_medley	forward	My future is filled with possibilities.	66,89,71,82,77	2.25	future_time	Q24	s524	False
232.408	8.5	236.818	1.0	survey_medley	reverse	I have trouble concentrating.	66,89,71,82,77	4.41	brief	Q18	s524	False
241.613	8.5	249.936	0.0	survey_medley	reverse	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66,89	8.323	impulsive_venture	Q38	s524	False
251.091	8.5	253.824	1.0	survey_medley	forward	I expect that I will set many new goals in the future.	66,89,71,82,77	2.733	future_time	Q23	s524	False
261.045	8.5	266.383	1.0	survey_medley	reverse	There are only limited possibilities in my future.	66,89,71,82,77	5.338	future_time	Q30	s524	False
272.904	8.5	281.609	0.75	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	8.705	grit	Q03	s524	False
282.112	8.5	284.283	0.75	survey_medley	forward	I could do anything I want in the future.	66,89,71,82,77	2.171	future_time	Q27	s524	False
293.63	8.5	296.478	1.0	survey_medley	reverse	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82	2.848	upps	Q35	s524	False
302.632	8.5	306.526	1.0	survey_medley	forward	Most of my life lies ahead of me.	66,89,71,82,77	3.894	future_time	Q25	s524	False
311.771	8.5	314.424	1.0	survey_medley	reverse	I am lazy.	66,89,71,82,77	2.653	brief	Q11	s524	False
321.385	8.5	324.34	0.75	survey_medley	forward	I refuse things that are bad for me.	66,89,71,82,77	2.955	brief	Q14	s524	False
330.999	8.5	332.712	1.0	survey_medley	forward	Many opportunities await me in the future.	66,89,71,82,77	1.713	future_time	Q22	s524	False
341.293	8.5	346.654	0.75	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	66,89,71,82,77	5.361	grit	Q05	s524	False
351.383	8.5	355.269	1.0	survey_medley	reverse	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82	3.886	upps	Q34	s524	False
360.453	8.5	364.47	0.75	survey_medley	forward	My future seems infinite to me.	66,89,71,82,77	4.017	future_time	Q26	s524	False
370.611	8.5	376.452	1.0	survey_medley	reverse	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66,89,71,82	5.841	upps	Q32	s524	False
380.498	8.5	382.097	1.0	survey_medley	reverse	I wish I had more self-discipline.	66,89,71,82,77	1.599	brief	Q15	s524	False
390.18	8.5	396.796	0.0	survey_medley	reverse	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89	6.616	impulsive_venture	Q40	s524	False
