onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
210.814	8.5	213.893	4.0	survey_medley	reverse	I say inappropriate things.	66,89,71,82,77	3.079	brief	Q12	s602	False
220.428	8.5	226.625	2.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	66,89,71,82	6.197	upps	Q36	s602	False
229.635	8.5	232.0	5.0	survey_medley	forward	I expect that I will set many new goals in the future.	66,89,71,82,77	2.365	future_time	Q23	s602	False
239.181	8.5	241.838	5.0	survey_medley	forward	My future is filled with possibilities.	66,89,71,82,77	2.657	future_time	Q24	s602	False
248.661	8.5	248.66	0.0	survey_medley	forward	People would say that I have iron self-discipline.	66,89,71,82,77	n/a	brief	Q16	s602	False
257.866	8.5	264.892	2.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89	7.026	impulsive_venture	Q40	s602	False
267.956	8.5	271.465	5.0	survey_medley	forward	I could do anything I want in the future.	66,89,71,82,77	3.509	future_time	Q27	s602	False
278.867	8.5	286.275	3.0	survey_medley	forward	There are only limited possibilities in my future.	66,89,71,82,77	7.408	future_time	Q30	s602	False
288.754	8.5	295.105	1.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	66,89,71,82,77	6.351	brief	Q20	s602	False
297.893	8.5	303.972	4.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	66,89,71,82,77	6.079	brief	Q17	s602	False
308.254	8.5	313.991	4.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	66,89,71,82,77	5.737	brief	Q13	s602	False
317.937	8.5	323.267	5.0	survey_medley	forward	Setbacks don't discourage me.	66,89,71,82,77	5.33	grit	Q02	s602	False
328.094	8.5	330.5	5.0	survey_medley	forward	I am a hard worker.	66,89,71,82,77	2.406	grit	Q04	s602	False
337.301	8.5	339.391	5.0	survey_medley	forward	I finish whatever I begin.	66,89,71,82,77	2.09	grit	Q07	s602	False
348.481	8.5	352.476	3.0	survey_medley	reverse	I am lazy.	66,89,71,82,77	3.995	brief	Q11	s602	False
357.757	8.5	364.846	2.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66,89	7.089	impulsive_venture	Q38	s602	False
367.373	8.5	371.486	5.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	66,89,71,82,77	4.113	future_time	Q28	s602	False
376.445	8.5	376.444	6.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	n/a	grit	Q03	s602	False
385.45	8.5	388.367	5.0	survey_medley	forward	Many opportunities await me in the future.	66,89,71,82,77	2.917	future_time	Q22	s602	False
