onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
220.408	8.5	226.992	2.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	66,89,71,82	6.584	upps	Q36	s555	False
229.615	8.5	234.915	5.0	survey_medley	forward	I expect that I will set many new goals in the future.	66,89,71,82,77	5.3	future_time	Q23	s555	False
239.161	8.5	240.859	5.0	survey_medley	forward	My future is filled with possibilities.	66,89,71,82,77	1.698	future_time	Q24	s555	False
248.639	8.5	254.302	2.0	survey_medley	forward	People would say that I have iron self-discipline.	66,89,71,82,77	5.663	brief	Q16	s555	False
257.846	8.5	263.412	1.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89	5.566	impulsive_venture	Q40	s555	False
267.937	8.5	273.575	5.0	survey_medley	forward	I could do anything I want in the future.	66,89,71,82,77	5.638	future_time	Q27	s555	False
278.844	8.5	283.911	1.0	survey_medley	forward	There are only limited possibilities in my future.	66,89,71,82,77	5.067	future_time	Q30	s555	False
288.73	8.5	296.461	4.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	66,89,71,82,77	7.731	brief	Q20	s555	False
297.868	8.5	304.722	3.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	66,89,71,82,77	6.854	brief	Q17	s555	False
308.231	8.5	316.066	4.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	66,89,71,82,77	7.835	brief	Q13	s555	False
317.913	8.5	323.335	4.0	survey_medley	forward	Setbacks don't discourage me.	66,89,71,82,77	5.422	grit	Q02	s555	False
328.071	8.5	332.62	3.0	survey_medley	forward	I am a hard worker.	66,89,71,82,77	4.549	grit	Q04	s555	False
337.278	8.5	342.897	2.0	survey_medley	forward	I finish whatever I begin.	66,89,71,82,77	5.619	grit	Q07	s555	False
348.457	8.5	353.022	4.0	survey_medley	reverse	I am lazy.	66,89,71,82,77	4.565	brief	Q11	s555	False
357.731	8.5	363.098	2.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66,89	5.367	impulsive_venture	Q38	s555	False
367.345	8.5	371.694	5.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	66,89,71,82,77	4.349	future_time	Q28	s555	False
376.416	8.5	384.209	2.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	7.793	grit	Q03	s555	False
385.418	8.5	387.964	5.0	survey_medley	forward	Many opportunities await me in the future.	66,89,71,82,77	2.546	future_time	Q22	s555	False
