onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
174.528	8.5	176.987	1.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	66,89,71,82,77	2.459	future_time	Q28	s599	False
183.735	8.5	187.33	0.5	survey_medley	forward	I am able to work effectively toward long-term goals.	66,89,71,82,77	3.595	brief	Q19	s599	False
195.253	8.5	197.24	0.25	survey_medley	reverse	I say inappropriate things.	66,89,71,82,77	1.987	brief	Q12	s599	False
204.254	8.5	207.088	0.75	survey_medley	forward	Many opportunities await me in the future.	66,89,71,82,77	2.834	future_time	Q22	s599	False
213.392	8.5	214.608	0.0	survey_medley	reverse	I am lazy.	66,89,71,82,77	1.216	brief	Q11	s599	False
223.005	8.5	227.63	0.75	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	4.625	grit	Q03	s599	False
232.619	8.5	236.282	1.0	survey_medley	reverse	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89	3.663	impulsive_venture	Q40	s599	False
242.914	8.5	247.106	0.3333333333333333	survey_medley	reverse	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82	4.192	upps	Q35	s599	False
253.006	8.5	255.075	0.5	survey_medley	forward	I am a hard worker.	66,89,71,82,77	2.069	grit	Q04	s599	False
262.078	8.5	264.021	0.25	survey_medley	reverse	I have trouble concentrating.	66,89,71,82,77	1.943	brief	Q18	s599	False
272.238	8.5	275.544	0.25	survey_medley	reverse	I have the sense that time is running out.	66,89,71,82,77	3.306	future_time	Q29	s599	False
282.128	8.5	285.114	0.25	survey_medley	reverse	I often act without thinking through all the alternatives.	66,89,71,82,77	2.986	brief	Q21	s599	False
291.811	8.5	294.037	0.0	survey_medley	reverse	I have a hard time breaking bad habits.	66,89,71,82,77	2.226	brief	Q10	s599	False
301.361	8.5	304.34	0.0	survey_medley	reverse	When I am really excited, I tend not to think of the consequences of my actions.	66,89,71,82	2.979	upps	Q36	s599	False
312.677	8.5	314.748	0.25	survey_medley	forward	Setbacks don't discourage me.	66,89,71,82,77	2.071	grit	Q02	s599	False
322.292	8.5	324.737	0.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	66,89,71,82,77	2.445	brief	Q13	s599	False
331.497	8.5	336.214	0.6666666666666666	survey_medley	reverse	Others would say I make bad choices when I am extremely happy about something.	66,89,71,82	4.717	upps	Q33	s599	False
341.043	8.5	344.186	1.0	survey_medley	reverse	Do you sometimes like doing things that are a bit frightening?	66,89	3.143	impulsive_venture	Q39	s599	False
350.521	8.5	354.684	1.0	survey_medley	reverse	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82	4.163	upps	Q34	s599	False
359.727	8.5	362.447	0.75	survey_medley	forward	I am diligent.	66,89,71,82,77	2.72	grit	Q08	s599	False
369.819	8.5	372.603	0.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	66,89,71,82,77	2.784	brief	Q20	s599	False
380.725	8.5	383.593	0.5	survey_medley	forward	I expect that I will set many new goals in the future.	66,89,71,82,77	2.868	future_time	Q23	s599	False
390.611	8.5	393.733	1.0	survey_medley	reverse	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66,89	3.122	impulsive_venture	Q38	s599	False
