onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
177.462	8.5	180.889	0.5	survey_medley	forward	I am good at resisting temptation.	66,89,71,82,77	3.427	brief	Q09	s546	False
187.348	8.5	191.847	0.25	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	66,89,71,82,77	4.499	brief	Q13	s546	False
196.487	8.5	199.519	0.75	survey_medley	forward	I am able to work effectively toward long-term goals.	66,89,71,82,77	3.032	brief	Q19	s546	False
206.849	8.5	212.002	0.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	66,89,71,82,77	5.153	brief	Q17	s546	False
216.532	8.5	220.256	1.0	survey_medley	reverse	Others would say I make bad choices when I am extremely happy about something.	66,89,71,82	3.724	upps	Q33	s546	False
226.69	8.5	229.84	0.75	survey_medley	reverse	There are only limited possibilities in my future.	66,89,71,82,77	3.15	future_time	Q30	s546	False
235.897	8.5	237.968	0.75	survey_medley	forward	I finish whatever I begin.	66,89,71,82,77	2.071	grit	Q07	s546	False
247.075	8.5	249.636	0.75	survey_medley	forward	Most of my life lies ahead of me.	66,89,71,82,77	2.561	future_time	Q25	s546	False
256.35	8.5	258.839	0.25	survey_medley	forward	People would say that I have iron self-discipline.	66,89,71,82,77	2.489	brief	Q16	s546	False
265.965	8.5	270.344	0.5	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	66,89,71,82,77	4.379	brief	Q20	s546	False
275.036	8.5	277.949	0.0	survey_medley	reverse	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66,89	2.913	impulsive_venture	Q38	s546	False
284.039	8.5	287.827	0.75	survey_medley	forward	I expect that I will set many new goals in the future.	66,89,71,82,77	3.788	future_time	Q23	s546	False
298.345	8.5	301.024	0.25	survey_medley	reverse	I wish I had more self-discipline.	66,89,71,82,77	2.679	brief	Q15	s546	False
307.415	8.5	314.029	0.6666666666666666	survey_medley	reverse	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82	6.614	upps	Q34	s546	False
317.709	8.5	325.323	0.3333333333333333	survey_medley	reverse	I tend to act without thinking when I am really excited.	66,89,71,82	7.614	upps	Q37	s546	False
329.499	8.5	330.98	0.75	survey_medley	forward	My future is filled with possibilities.	66,89,71,82,77	1.481	future_time	Q24	s546	False
338.704	8.5	344.928	0.25	survey_medley	reverse	As I get older, I begin to experience time as limited.	66,89,71,82,77	6.224	future_time	Q31	s546	False
348.182	8.5	351.727	0.75	survey_medley	forward	I am diligent.	66,89,71,82,77	3.545	grit	Q08	s546	False
358.137	8.5	362.167	1.0	survey_medley	reverse	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82	4.03	upps	Q35	s546	False
369.995	8.5	374.25	0.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	4.255	grit	Q03	s546	False
379.202	8.5	383.48	0.0	survey_medley	reverse	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89	4.278	impulsive_venture	Q40	s546	False
390.72	8.5	393.858	0.25	survey_medley	reverse	I have the sense that time is running out.	66,89,71,82,77	3.138	future_time	Q29	s546	False
