onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
301.386	8.5	308.602	2.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	66,89,71,82	7.216	upps	Q36	s577	False
312.701	8.5	317.807	3.0	survey_medley	forward	Setbacks don't discourage me.	66,89,71,82,77	5.106	grit	Q02	s577	False
322.316	8.5	327.548	5.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	66,89,71,82,77	5.232	brief	Q13	s577	False
331.523	8.5	338.804	2.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	66,89,71,82	7.281	upps	Q33	s577	False
341.068	8.5	341.067	0.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	66,89	n/a	impulsive_venture	Q39	s577	False
350.546	8.5	357.125	2.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82	6.579	upps	Q34	s577	False
359.753	8.5	365.2	5.0	survey_medley	forward	I am diligent.	66,89,71,82,77	5.447	grit	Q08	s577	False
369.844	8.5	373.965	1.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	66,89,71,82,77	4.121	brief	Q20	s577	False
380.753	8.5	383.573	5.0	survey_medley	forward	I expect that I will set many new goals in the future.	66,89,71,82,77	2.82	future_time	Q23	s577	False
390.642	8.5	390.641	0.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66,89	n/a	impulsive_venture	Q38	s577	False
