onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
152.724	8.5	155.368	2.0	survey_medley	reverse	I wish I had more self-discipline.	66,89,71,82,77	2.644	brief	Q15	s192	False
162.682	8.5	165.905	3.0	survey_medley	forward	Most of my life lies ahead of me.	66,89,71,82,77	3.223	future_time	Q25	s192	False
174.54	8.5	179.872	3.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	66,89,71,82,77	5.332	future_time	Q28	s192	False
183.748	8.5	186.562	4.0	survey_medley	forward	I am able to work effectively toward long-term goals.	66,89,71,82,77	2.814	brief	Q19	s192	False
195.267	8.5	200.135	4.0	survey_medley	reverse	I say inappropriate things.	66,89,71,82,77	4.868	brief	Q12	s192	False
204.272	8.5	207.851	4.0	survey_medley	forward	Many opportunities await me in the future.	66,89,71,82,77	3.579	future_time	Q22	s192	False
213.413	8.5	216.208	3.0	survey_medley	reverse	I am lazy.	66,89,71,82,77	2.795	brief	Q11	s192	False
223.029	8.5	228.457	3.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	5.428	grit	Q03	s192	False
232.643	8.5	237.597	2.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89	4.954	impulsive_venture	Q40	s192	False
242.937	8.5	246.75	2.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82	3.813	upps	Q35	s192	False
253.03	8.5	255.199	5.0	survey_medley	forward	I am a hard worker.	66,89,71,82,77	2.169	grit	Q04	s192	False
262.103	8.5	264.424	3.0	survey_medley	reverse	I have trouble concentrating.	66,89,71,82,77	2.321	brief	Q18	s192	False
272.262	8.5	276.117	5.0	survey_medley	forward	I have the sense that time is running out.	66,89,71,82,77	3.855	future_time	Q29	s192	False
282.149	8.5	286.609	4.0	survey_medley	reverse	I often act without thinking through all the alternatives.	66,89,71,82,77	4.46	brief	Q21	s192	False
291.835	8.5	294.183	2.0	survey_medley	reverse	I have a hard time breaking bad habits.	66,89,71,82,77	2.348	brief	Q10	s192	False
301.385	8.5	303.94	2.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	66,89,71,82	2.555	upps	Q36	s192	False
312.701	8.5	316.152	2.0	survey_medley	forward	Setbacks don't discourage me.	66,89,71,82,77	3.451	grit	Q02	s192	False
322.315	8.5	325.392	3.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	66,89,71,82,77	3.077	brief	Q13	s192	False
331.522	8.5	335.732	2.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	66,89,71,82	4.21	upps	Q33	s192	False
341.067	8.5	344.079	2.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	66,89	3.012	impulsive_venture	Q39	s192	False
350.545	8.5	354.773	2.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82	4.228	upps	Q34	s192	False
359.752	8.5	361.641	4.0	survey_medley	forward	I am diligent.	66,89,71,82,77	1.889	grit	Q08	s192	False
369.846	8.5	373.612	4.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	66,89,71,82,77	3.766	brief	Q20	s192	False
380.753	8.5	383.733	4.0	survey_medley	forward	I expect that I will set many new goals in the future.	66,89,71,82,77	2.98	future_time	Q23	s192	False
390.641	8.5	398.282	2.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66,89	7.641	impulsive_venture	Q38	s192	False
