onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
298.342	8.5	303.579	0.5	survey_medley	reverse	I wish I had more self-discipline.	66,89,71,82,77	5.237	brief	Q15	s548	False
307.412	8.5	315.398	0.6666666666666666	survey_medley	reverse	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82	7.986	upps	Q34	s548	False
317.706	8.5	322.365	0.6666666666666666	survey_medley	reverse	I tend to act without thinking when I am really excited.	66,89,71,82	4.659	upps	Q37	s548	False
329.497	8.5	332.747	1.0	survey_medley	forward	My future is filled with possibilities.	66,89,71,82,77	3.25	future_time	Q24	s548	False
338.702	8.5	345.264	0.5	survey_medley	reverse	As I get older, I begin to experience time as limited.	66,89,71,82,77	6.562	future_time	Q31	s548	False
348.18	8.5	351.439	0.75	survey_medley	forward	I am diligent.	66,89,71,82,77	3.259	grit	Q08	s548	False
358.134	8.5	362.525	0.3333333333333333	survey_medley	reverse	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82	4.391	upps	Q35	s548	False
369.993	8.5	376.607	0.25	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	6.614	grit	Q03	s548	False
379.198	8.5	385.202	0.0	survey_medley	reverse	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89	6.004	impulsive_venture	Q40	s548	False
390.717	8.5	395.204	0.5	survey_medley	reverse	I have the sense that time is running out.	66,89,71,82,77	4.487	future_time	Q29	s548	False
