onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_responses	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
293.715	8.5	300.839	0.6666666666666666	survey_medley	reverse	66,89,71,82	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82,77	7.124	upps	Q35	s638_2	False
302.719	8.5	309.417	0.75	survey_medley	forward	66,89,71,82,77	Most of my life lies ahead of me.	66,89,71,82,77	6.698	future_time	Q25	s638_2	False
311.859	8.5	314.874	0.25	survey_medley	reverse	66,89,71,82,77	I am lazy.	66,89,71,82,77	3.015	brief	Q11	s638_2	False
321.475	8.5	325.035	0.25	survey_medley	forward	66,89,71,82,77	I refuse things that are bad for me.	66,89,71,82,77	3.56	brief	Q14	s638_2	False
331.091	8.5	334.834	0.5	survey_medley	forward	66,89,71,82,77	Many opportunities await me in the future.	66,89,71,82,77	3.743	future_time	Q22	s638_2	False
341.387	8.5	345.607	0.0	survey_medley	reverse	66,89,71,82,77	I often set a goal but later choose to pursue a different one.	66,89,71,82,77	4.22	grit	Q05	s638_2	False
351.48	8.5	359.381	1.0	survey_medley	reverse	66,89,71,82	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82,77	7.901	upps	Q34	s638_2	False
360.555	8.5	365.623	0.25	survey_medley	forward	66,89,71,82,77	My future seems infinite to me.	66,89,71,82,77	5.068	future_time	Q26	s638_2	False
370.717	8.5	378.26	1.0	survey_medley	reverse	66,89,71,82	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66,89,71,82,77	7.543	upps	Q32	s638_2	False
380.608	8.5	383.951	0.0	survey_medley	reverse	66,89,71,82,77	I wish I had more self-discipline.	66,89,71,82,77	3.343	brief	Q15	s638_2	False
390.294	8.5	396.371	0.0	survey_medley	reverse	66,89	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89,71,82,77	6.077	impulsive_venture	Q40	s638_2	False
