onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_responses	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
210.35	8.5	213.6	0.25	survey_medley	reverse	66,89,71,82,77	I say inappropriate things.	66,89,71,82,77	3.25	brief	Q12	s592	False
220.646	8.5	224.255	1.0	survey_medley	forward	66,89,71,82,77	My future is filled with possibilities.	66,89,71,82,77	3.609	future_time	Q24	s592	False
232.436	8.5	235.287	0.5	survey_medley	reverse	66,89,71,82,77	I have trouble concentrating.	66,89,71,82,77	2.851	brief	Q18	s592	False
241.641	8.5	247.79	0.0	survey_medley	reverse	66,89	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66,89,71,82,77	6.149	impulsive_venture	Q38	s592	False
251.123	8.5	258.314	0.25	survey_medley	forward	66,89,71,82,77	I expect that I will set many new goals in the future.	66,89,71,82,77	7.191	future_time	Q23	s592	False
261.08	8.5	264.821	1.0	survey_medley	reverse	66,89,71,82,77	There are only limited possibilities in my future.	66,89,71,82,77	3.741	future_time	Q30	s592	False
272.943	8.5	279.829	1.0	survey_medley	reverse	66,89,71,82,77	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	6.886	grit	Q03	s592	False
282.151	8.5	284.664	0.75	survey_medley	forward	66,89,71,82,77	I could do anything I want in the future.	66,89,71,82,77	2.513	future_time	Q27	s592	False
293.671	8.5	298.725	0.3333333333333333	survey_medley	reverse	66,89,71,82	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82,77	5.054	upps	Q35	s592	False
302.676	8.5	306.578	1.0	survey_medley	forward	66,89,71,82,77	Most of my life lies ahead of me.	66,89,71,82,77	3.902	future_time	Q25	s592	False
311.817	8.5	313.772	0.25	survey_medley	reverse	66,89,71,82,77	I am lazy.	66,89,71,82,77	1.955	brief	Q11	s592	False
321.43	8.5	324.528	0.5	survey_medley	forward	66,89,71,82,77	I refuse things that are bad for me.	66,89,71,82,77	3.098	brief	Q14	s592	False
331.046	8.5	334.146	0.75	survey_medley	forward	66,89,71,82,77	Many opportunities await me in the future.	66,89,71,82,77	3.1	future_time	Q22	s592	False
341.341	8.5	344.955	0.5	survey_medley	reverse	66,89,71,82,77	I often set a goal but later choose to pursue a different one.	66,89,71,82,77	3.614	grit	Q05	s592	False
351.434	8.5	357.519	0.3333333333333333	survey_medley	reverse	66,89,71,82	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82,77	6.085	upps	Q34	s592	False
360.506	8.5	364.683	1.0	survey_medley	forward	66,89,71,82,77	My future seems infinite to me.	66,89,71,82,77	4.177	future_time	Q26	s592	False
370.664	8.5	378.849	0.6666666666666666	survey_medley	reverse	66,89,71,82	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66,89,71,82,77	8.185	upps	Q32	s592	False
380.55	8.5	383.253	0.0	survey_medley	reverse	66,89,71,82,77	I wish I had more self-discipline.	66,89,71,82,77	2.703	brief	Q15	s592	False
390.233	8.5	395.821	0.0	survey_medley	reverse	66,89	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89,71,82,77	5.588	impulsive_venture	Q40	s592	False
