onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
210.791	8.5	219.606	4.0	survey_medley	reverse	I say inappropriate things.	66,89,71,82,77	8.815	brief	Q12	s554	False
220.405	8.5	229.357	1.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	66,89,71,82	8.952	upps	Q36	s554	False
229.611	8.5	238.482	4.0	survey_medley	forward	I expect that I will set many new goals in the future.	66,89,71,82,77	8.871	future_time	Q23	s554	False
239.156	8.5	248.055	5.0	survey_medley	forward	My future is filled with possibilities.	66,89,71,82,77	8.899	future_time	Q24	s554	False
248.635	8.5	257.474	2.0	survey_medley	forward	People would say that I have iron self-discipline.	66,89,71,82,77	8.839	brief	Q16	s554	False
257.842	8.5	260.267	2.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89	2.425	impulsive_venture	Q40	s554	False
267.932	8.5	276.785	2.0	survey_medley	forward	I could do anything I want in the future.	66,89,71,82,77	8.853	future_time	Q27	s554	False
278.84	8.5	287.684	3.0	survey_medley	forward	There are only limited possibilities in my future.	66,89,71,82,77	8.844	future_time	Q30	s554	False
288.725	8.5	297.627	2.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	66,89,71,82,77	8.902	brief	Q20	s554	False
297.864	8.5	306.682	3.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	66,89,71,82,77	8.818	brief	Q17	s554	False
308.226	8.5	317.216	2.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	66,89,71,82,77	8.99	brief	Q13	s554	False
317.909	8.5	326.839	4.0	survey_medley	forward	Setbacks don't discourage me.	66,89,71,82,77	8.93	grit	Q02	s554	False
328.067	8.5	336.897	3.0	survey_medley	forward	I am a hard worker.	66,89,71,82,77	8.83	grit	Q04	s554	False
337.273	8.5	346.121	5.0	survey_medley	forward	I finish whatever I begin.	66,89,71,82,77	8.848	grit	Q07	s554	False
348.452	8.5	357.272	2.0	survey_medley	reverse	I am lazy.	66,89,71,82,77	8.82	brief	Q11	s554	False
357.726	8.5	366.593	1.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66,89	8.867	impulsive_venture	Q38	s554	False
367.34	8.5	376.267	5.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	66,89,71,82,77	8.927	future_time	Q28	s554	False
376.41	8.5	385.294	1.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	8.884	grit	Q03	s554	False
385.411	8.5	394.506	5.0	survey_medley	forward	Many opportunities await me in the future.	66,89,71,82,77	9.095	future_time	Q22	s554	False
